market_value,age,height,attacking,technical,tactical,defending,creativity,saves,anticipation,ball_distribution,aerial,avg_score_last_12_months,appearances_last_12_months,point_of_tournament,pos_D,pos_F,pos_G,pos_M,foot_Both,foot_Left,foot_Right,cluster
415,27,187,55,55,44,40,49,0,0,0,0,7.03,25,1514.2,False,False,False,True,True,False,False,8
910,25,176,56,64,27,33,57,0,0,0,0,6.81,27,1514.2,False,False,False,True,False,False,True,2
580,24,185,52,56,43,43,53,0,0,0,0,7.03,24,1514.2,False,False,False,True,False,True,False,6
845,24,175,42,55,38,51,46,0,0,0,0,7.03,25,1514.2,True,False,False,False,False,False,True,3
270,26,186,35,46,50,61,38,0,0,0,0,6.86,18,1514.2,True,False,False,False,True,False,False,1
210,25,193,34,38,58,76,32,0,0,0,0,6.91,21,1514.2,True,False,False,False,False,False,True,3
285,26,180,37,50,42,51,45,0,0,0,0,6.5,15,1514.2,True,False,False,False,False,True,False,5
515,24,173,34,43,42,59,38,0,0,0,0,6.75,27,1514.2,True,False,False,False,False,True,False,5
495,24,191,0,0,39,0,0,53,40,49,49,6.9,23,1514.2,False,False,True,False,False,False,True,0
710,25,188,55,43,39,36,39,0,0,0,0,6.61,19,1514.2,False,True,False,False,False,True,False,7
145,26,191,52,41,40,34,35,0,0,0,0,6.73,13,1514.2,False,True,False,False,False,False,True,4
915,24,176,53,53,44,40,55,0,0,0,0,7.11,32,1514.2,False,False,False,True,False,True,False,6
670,25,192,45,49,50,58,43,0,0,0,0,6.88,29,1514.2,False,False,False,True,False,False,True,2
450,23,183,55,55,35,35,55,0,0,0,0,6.84,30,1514.2,False,False,False,True,False,False,True,2
360,29,189,45,49,42,48,47,0,0,0,0,6.61,22,1514.2,False,False,False,True,False,False,True,2
275,26,180,58,76,27,33,56,0,0,0,0,6.54,12,1514.2,False,False,False,True,False,True,False,6
54,36,175,49,50,37,44,50,0,0,0,0,6.65,20,1514.2,False,False,False,True,True,False,False,8
265,24,180,36,48,34,55,39,0,0,0,0,6.61,27,1514.2,True,False,False,False,False,False,True,3
140,32,182,38,44,42,58,41,0,0,0,0,6.81,26,1514.2,True,False,False,False,False,True,False,5
370,29,185,33,42,47,64,34,0,0,0,0,6.63,23,1514.2,True,False,False,False,False,False,True,3
370,24,187,33,41,49,68,32,0,0,0,0,6.79,21,1514.2,True,False,False,False,False,True,False,5
185,28,170,38,43,38,53,42,0,0,0,0,6.76,19,1514.2,True,False,False,False,False,True,False,5
545,24,191,36,45,50,64,36,0,0,0,0,6.68,25,1514.2,True,False,False,False,False,True,False,5
265,30,175,38,46,24,46,40,0,0,0,0,6.58,26,1514.2,True,False,False,False,False,False,True,3
720,21,190,0,0,41,0,0,49,35,47,56,6.85,33,1514.2,False,False,True,False,False,False,True,0
825,25,180,61,47,29,25,45,0,0,0,0,6.72,22,1514.2,False,True,False,False,False,False,True,4
515,26,180,56,50,31,29,48,0,0,0,0,6.92,28,1514.2,False,True,False,False,False,False,True,4
145,33,191,60,47,52,30,40,0,0,0,0,6.87,26,1514.2,False,True,False,False,False,False,True,4
750,21,181,54,56,33,35,50,0,0,0,0,6.82,27,1514.2,False,False,False,True,False,False,True,2
825,29,189,46,50,44,51,48,0,0,0,0,7.1,23,1514.2,False,False,False,True,False,True,False,6
290,21,183,48,45,36,37,42,0,0,0,0,6.54,24,1514.2,False,False,False,True,False,False,True,2
340,30,180,44,44,44,53,45,0,0,0,0,6.71,25,1514.2,False,False,False,True,False,False,True,2
290,25,183,44,46,43,50,44,0,0,0,0,6.64,14,1514.2,False,False,False,True,False,False,True,2
350,31,166,47,49,41,49,47,0,0,0,0,6.84,22,1514.2,False,False,False,True,False,False,True,2
105,36,190,36,44,53,65,39,0,0,0,0,6.92,27,1514.2,True,False,False,False,False,True,False,5
455,24,180,38,42,38,52,43,0,0,0,0,6.79,21,1514.2,True,False,False,False,False,True,False,5
290,23,184,37,47,47,58,40,0,0,0,0,6.74,11,1514.2,True,False,False,False,False,False,True,3
210,36,192,0,0,37,0,0,53,38,52,53,7.05,35,1514.2,False,False,True,False,False,False,True,0
185,21,186,51,40,37,33,39,0,0,0,0,6.72,26,1514.2,False,True,False,False,False,False,True,4
155,30,182,50,46,34,39,47,0,0,0,0,6.62,19,1514.2,False,True,False,False,False,True,False,7
215,30,189,57,46,42,32,38,0,0,0,0,6.78,20,1514.2,False,True,False,False,False,False,True,4
380,22,185,57,50,39,27,38,0,0,0,0,6.59,26,1514.2,False,True,False,False,False,False,True,4
290,25,181,47,50,29,43,42,0,0,0,0,6.72,28,1514.2,False,False,False,True,False,False,True,2
240,21,190,41,48,41,47,41,0,0,0,0,6.72,25,1514.2,False,False,False,True,False,False,True,2
530,26,189,40,45,47,58,37,0,0,0,0,6.83,29,1514.2,False,False,False,True,False,False,True,2
380,26,170,50,47,29,37,46,0,0,0,0,6.91,27,1514.2,False,False,False,True,False,False,True,2
71,21,177,44,58,32,40,45,0,0,0,0,6.64,12,1514.2,False,False,False,True,False,True,False,6
105,34,177,51,48,30,30,53,0,0,0,0,6.61,24,1514.2,False,False,False,True,False,True,False,6
140,31,184,48,54,50,53,53,0,0,0,0,6.88,20,1514.2,False,False,False,True,True,False,False,8
420,26,180,34,42,51,73,34,0,0,0,0,6.86,27,1514.2,True,False,False,False,False,False,True,3
290,27,190,33,43,47,67,35,0,0,0,0,6.93,22,1514.2,True,False,False,False,False,False,True,3
240,22,187,33,41,45,60,34,0,0,0,0,6.7,21,1514.2,True,False,False,False,False,False,True,3
730,24,182,36,41,39,58,39,0,0,0,0,6.63,26,1514.2,True,False,False,False,False,True,False,5
710,25,188,0,0,44,0,0,53,41,47,56,6.84,31,1514.2,False,False,True,False,False,False,True,0
3600,32,184,64,52,51,34,44,0,0,0,0,7.08,31,1507.94,False,True,False,False,False,False,True,4
5400,23,178,65,63,51,40,61,0,0,0,0,7.42,36,1507.94,False,True,False,False,False,True,False,7
5600,27,177,73,70,65,45,68,0,0,0,0,8.28,45,1507.94,False,True,False,False,False,False,True,4
315,24,175,56,52,38,41,45,0,0,0,0,6.75,36,1507.94,False,True,False,False,False,False,True,4
4800,33,182,52,54,57,56,53,0,0,0,0,7.06,30,1507.94,False,False,False,True,False,False,True,2
710,33,174,57,53,40,37,54,0,0,0,0,6.99,41,1507.94,False,False,False,True,False,False,True,2
220,23,180,51,54,39,44,47,0,0,0,0,6.75,33,1507.94,False,False,False,True,False,False,True,2
515,24,183,47,50,49,52,51,0,0,0,0,6.92,44,1507.94,False,False,False,True,False,True,False,6
215,31,175,51,52,35,40,52,0,0,0,0,6.8,27,1507.94,False,False,False,True,False,False,True,2
825,20,188,35,41,48,63,37,0,0,0,0,6.72,21,1507.94,True,False,False,False,False,False,True,3
3700,29,173,45,49,55,71,54,0,0,0,0,7.27,27,1507.94,True,False,False,False,False,True,False,5
240,33,188,41,43,51,65,44,0,0,0,0,7.0,23,1507.94,True,False,False,False,False,False,True,3
330,33,183,36,48,55,64,45,0,0,0,0,7.19,38,1507.94,True,False,False,False,False,False,True,3
485,26,179,34,42,49,64,38,0,0,0,0,6.85,45,1507.94,True,False,False,False,False,False,True,3
750,26,180,0,0,52,0,0,59,45,55,57,7.13,39,1507.94,False,False,True,False,False,False,True,0
535,31,177,63,48,49,34,40,0,0,0,0,6.81,25,1507.94,False,True,False,False,False,True,False,7
2700,34,175,72,80,38,32,70,0,0,0,0,8.08,18,1507.94,False,False,False,True,False,False,True,2
2100,31,180,61,57,42,34,63,0,0,0,0,7.38,17,1507.94,False,False,False,True,False,False,True,2
5800,21,179,50,56,47,47,55,0,0,0,0,7.06,25,1507.94,False,False,False,True,False,False,True,2
1500,32,185,54,62,49,46,56,0,0,0,0,7.45,18,1507.94,False,False,False,True,False,False,True,2
430,23,178,50,46,37,38,50,0,0,0,0,6.83,23,1507.94,False,False,False,True,False,False,True,2
3400,27,187,41,51,62,74,43,0,0,0,0,7.1,14,1507.94,True,False,False,False,False,False,True,3
760,32,187,34,46,52,60,40,0,0,0,0,6.84,10,1507.94,True,False,False,False,False,False,True,3
460,24,186,42,53,44,55,53,0,0,0,0,7.04,29,1507.94,True,False,False,False,False,True,False,5
315,25,168,40,43,41,54,42,0,0,0,0,6.66,15,1507.94,True,False,False,False,False,False,True,3
2400,27,175,66,55,49,33,53,0,0,0,0,7.38,26,1507.94,False,True,False,False,False,False,True,4
425,22,170,59,49,40,39,51,0,0,0,0,7.16,19,1507.94,False,True,False,False,False,False,True,4
2100,29,180,49,46,50,56,50,0,0,0,0,7.18,31,1507.94,False,False,False,True,False,False,True,2
450,33,184,37,45,57,70,43,0,0,0,0,7.23,30,1507.94,True,False,False,False,False,True,False,5
9300,27,182,67,55,55,38,51,0,0,0,0,7.44,39,1507.94,False,True,False,False,False,False,True,4
5300,33,181,70,60,51,30,52,0,0,0,0,6.99,16,1507.94,False,True,False,False,False,True,False,7
3400,29,176,62,60,45,40,54,0,0,0,0,7.43,17,1507.94,False,False,False,True,False,False,True,2
4200,32,176,50,53,58,53,55,0,0,0,0,7.06,18,1507.94,False,False,False,True,False,False,True,2
6600,22,175,64,61,47,40,62,0,0,0,0,7.26,32,1507.94,False,False,False,True,False,True,False,6
390,33,183,47,49,34,46,46,0,0,0,0,6.76,28,1507.94,False,False,False,True,False,True,False,6
1500,32,182,35,47,57,68,39,0,0,0,0,6.92,29,1507.94,True,False,False,False,False,False,True,3
5500,21,185,33,45,61,73,38,0,0,0,0,6.89,23,1507.94,True,False,False,False,False,False,True,3
620,26,175,41,49,50,62,50,0,0,0,0,7.14,31,1507.94,True,False,False,False,False,False,True,3
375,29,181,0,0,50,0,0,55,43,52,58,7.12,18,1507.94,False,False,True,False,False,False,True,0
8700,30,193,73,63,58,37,50,0,0,0,0,7.59,22,1507.94,False,True,False,False,True,False,False,1
9500,31,172,62,56,49,33,65,0,0,0,0,7.27,18,1507.94,False,False,False,True,False,False,True,2
2900,27,180,63,58,42,36,55,0,0,0,0,7.4,41,1507.94,False,False,False,True,True,False,False,8
195,34,171,50,51,36,45,52,0,0,0,0,6.89,32,1507.94,False,False,False,True,False,False,True,2
345,33,190,45,50,41,42,49,0,0,0,0,6.88,20,1507.94,False,False,False,True,False,False,True,2
280,27,168,45,45,43,48,46,0,0,0,0,6.8,25,1507.94,False,False,False,True,False,False,True,2
7200,28,188,38,48,59,71,46,0,0,0,0,7.0,25,1507.94,True,False,False,False,False,False,True,3
6700,21,184,35,41,61,71,40,0,0,0,0,6.83,23,1507.94,True,False,False,False,False,False,True,3
740,28,173,38,43,46,59,44,0,0,0,0,6.69,29,1507.94,True,False,False,False,False,False,True,3
435,27,175,40,47,40,60,48,0,0,0,0,7.1,28,1507.94,True,False,False,False,False,True,False,5
350,25,188,37,56,58,66,43,0,0,0,0,7.0,25,1507.94,True,False,False,False,False,False,True,3
4200,32,187,67,53,53,34,42,0,0,0,0,7.29,23,1507.94,False,True,False,False,False,False,True,4
1800,34,177,68,63,48,31,68,0,0,0,0,7.3,30,1507.94,False,False,False,True,False,False,True,2
210,36,179,51,54,44,44,52,0,0,0,0,7.05,23,1507.94,False,False,False,True,False,False,True,2
870,31,182,34,42,48,62,35,0,0,0,0,6.75,17,1507.94,True,False,False,False,False,False,True,3
1900,24,180,69,61,51,34,51,0,0,0,0,7.26,25,1507.94,False,True,False,False,False,False,True,4
4800,31,173,64,67,32,29,61,0,0,0,0,7.51,16,1507.94,False,False,False,True,False,False,True,2
1600,25,187,49,54,42,38,48,0,0,0,0,6.83,23,1507.94,False,False,False,True,False,False,True,2
875,22,185,35,44,55,69,37,0,0,0,0,6.87,23,1507.94,True,False,False,False,False,False,True,3
520,31,181,35,41,50,59,37,0,0,0,0,6.66,21,1507.94,True,False,False,False,False,False,True,3
825,30,192,62,53,49,32,45,0,0,0,0,6.93,17,1507.94,False,True,False,False,False,False,True,4
1400,30,178,71,67,52,33,72,0,0,0,0,7.71,20,1507.94,False,False,False,True,False,True,False,6
2100,30,187,48,55,56,60,47,0,0,0,0,7.16,18,1507.94,False,False,False,True,False,True,False,6
740,29,177,60,56,40,34,56,0,0,0,0,7.13,24,1507.94,False,False,False,True,False,False,True,2
1600,30,183,61,47,44,30,40,0,0,0,0,7.06,18,1507.94,False,True,False,False,False,False,True,4
2700,27,175,64,68,41,30,59,0,0,0,0,7.37,25,1507.94,False,False,False,True,False,True,False,6
730,33,187,66,54,38,28,57,0,0,0,0,7.07,28,1507.94,False,True,False,False,False,True,False,7
1300,29,180,54,56,43,38,51,0,0,0,0,7.09,21,1507.94,False,False,False,True,False,False,True,2
220,25,165,48,49,45,51,50,0,0,0,0,6.91,16,1507.94,False,False,False,True,False,True,False,6
465,28,186,36,44,56,64,37,0,0,0,0,7.04,25,1507.94,True,False,False,False,False,True,False,5
650,29,187,34,41,47,63,37,0,0,0,0,6.85,24,1507.94,True,False,False,False,False,False,True,3
1500,30,188,61,49,48,29,43,0,0,0,0,6.89,19,1507.94,False,True,False,False,True,False,False,1
400,22,180,59,46,36,28,42,0,0,0,0,6.59,22,1507.94,False,True,False,False,False,False,True,4
775,27,175,53,51,26,34,55,0,0,0,0,6.82,23,1507.94,False,False,False,True,False,False,True,2
960,30,196,35,43,54,69,37,0,0,0,0,6.89,18,1507.94,True,False,False,False,False,True,False,5
9500,26,183,72,60,55,37,48,0,0,0,0,7.19,28,1504.02,False,True,False,False,False,False,True,4
5600,28,183,69,52,43,30,53,0,0,0,0,6.86,25,1504.02,False,True,False,False,False,False,True,4
4600,23,184,65,54,47,36,47,0,0,0,0,6.89,19,1504.02,False,True,False,False,False,False,True,4
3600,26,177,66,59,49,38,59,0,0,0,0,7.06,21,1504.02,False,True,False,False,False,False,True,4
18500,27,170,67,69,62,47,75,0,0,0,0,7.53,26,1504.02,False,False,False,True,False,False,True,2
11500,26,168,63,63,42,38,63,0,0,0,0,7.0,40,1504.02,False,False,False,True,False,True,False,6
12700,30,178,50,56,61,68,53,0,0,0,0,7.11,30,1504.02,False,False,False,True,False,False,True,2
23000,26,180,62,63,51,46,68,0,0,0,0,7.42,21,1504.02,False,False,False,True,False,False,True,2
2800,22,175,61,58,39,40,58,0,0,0,0,7.05,25,1504.02,False,False,False,True,False,False,True,2
2900,26,172,64,67,53,44,63,0,0,0,0,6.75,21,1504.02,False,False,False,True,False,False,True,2
485,34,195,60,51,48,43,54,0,0,0,0,6.72,16,1504.02,False,False,False,True,True,False,False,8
9500,26,188,39,53,62,71,43,0,0,0,0,6.99,41,1504.02,True,False,False,False,False,False,True,3
8700,23,184,36,45,57,70,41,0,0,0,0,6.92,24,1504.02,True,False,False,False,False,False,True,3
14000,30,174,50,61,62,71,65,0,0,0,0,7.36,26,1504.02,True,False,False,False,False,True,False,5
3100,24,190,34,44,55,74,35,0,0,0,0,6.79,29,1504.02,True,False,False,False,True,False,False,1
5400,28,176,37,37,48,69,41,0,0,0,0,6.82,20,1504.02,True,False,False,False,False,False,True,3
1900,25,174,47,56,59,65,53,0,0,0,0,6.9,15,1504.02,True,False,False,False,False,True,False,5
515,37,189,0,0,62,0,0,65,54,62,72,6.78,17,1504.02,False,False,True,False,True,False,False,0
930,26,192,0,0,55,0,0,57,41,63,50,6.81,10,1504.02,False,False,True,False,False,False,True,0
11400,30,188,74,54,48,27,50,0,0,0,0,7.03,24,1504.02,False,True,False,False,False,False,True,4
1800,21,170,63,58,51,40,49,0,0,0,0,6.83,24,1504.02,False,True,False,False,False,False,True,4
3200,25,174,67,62,39,35,60,0,0,0,0,6.99,25,1504.02,False,True,False,False,False,False,True,4
3800,27,173,63,61,50,39,63,0,0,0,0,6.78,17,1504.02,False,False,False,True,False,True,False,6
18500,23,178,65,66,50,41,66,0,0,0,0,7.17,31,1504.02,False,False,False,True,False,False,True,2
1900,30,178,55,58,41,44,55,0,0,0,0,6.9,50,1504.02,False,False,False,True,True,False,False,8
5200,23,177,49,51,48,48,52,0,0,0,0,6.92,23,1504.02,False,False,False,True,False,False,True,2
1200,27,190,49,53,50,60,47,0,0,0,0,6.77,21,1504.02,False,False,False,True,False,True,False,6
1700,24,186,56,59,51,49,60,0,0,0,0,6.8,14,1504.02,False,False,False,True,False,True,False,6
4800,24,182,49,49,60,67,49,0,0,0,0,6.94,21,1504.02,False,False,False,True,False,False,True,2
3300,21,186,57,60,40,38,58,0,0,0,0,6.87,22,1504.02,False,False,False,True,False,False,True,2
7300,31,185,38,51,63,68,49,0,0,0,0,7.11,27,1504.02,True,False,False,False,False,True,False,5
2800,29,175,42,48,47,63,55,0,0,0,0,6.85,21,1504.02,True,False,False,False,False,True,False,5
5800,28,192,35,45,60,76,41,0,0,0,0,6.99,17,1504.02,True,False,False,False,False,False,True,3
4600,21,176,41,45,40,60,50,0,0,0,0,6.89,28,1504.02,True,False,False,False,False,False,True,3
655,33,175,37,48,55,73,41,0,0,0,0,6.84,16,1504.02,True,False,False,False,False,False,True,3
19000,25,191,0,0,56,0,0,72,52,72,61,7.11,28,1504.02,False,False,True,False,False,False,True,0
2600,34,187,71,55,41,32,60,0,0,0,0,7.01,23,1504.02,False,True,False,False,False,False,True,4
11200,21,180,75,52,54,30,51,0,0,0,0,7.19,27,1504.02,False,True,False,False,False,False,True,4
6500,25,179,63,64,44,37,64,0,0,0,0,6.86,24,1504.02,False,False,False,True,False,False,True,2
3800,29,181,59,60,37,34,56,0,0,0,0,6.88,25,1504.02,False,False,False,True,False,False,True,2
9700,24,179,60,58,50,41,61,0,0,0,0,7.25,36,1504.02,False,False,False,True,False,False,True,2
7700,28,175,60,62,59,58,62,0,0,0,0,7.35,31,1504.02,False,False,False,True,False,True,False,6
2900,31,178,51,53,54,56,59,0,0,0,0,6.98,17,1504.02,False,False,False,True,False,True,False,6
1900,21,175,47,43,44,45,53,0,0,0,0,6.64,16,1504.02,False,False,False,True,False,False,True,2
6900,27,185,54,52,53,54,56,0,0,0,0,6.95,24,1504.02,False,False,False,True,False,False,True,2
1900,25,188,66,51,46,33,48,0,0,0,0,6.49,13,1504.02,False,False,False,True,False,False,True,2
2900,26,181,65,58,36,33,53,0,0,0,0,6.82,20,1504.02,False,False,False,True,False,True,False,6
2700,32,188,38,47,53,65,41,0,0,0,0,6.84,19,1504.02,True,False,False,False,False,False,True,3
1900,31,177,43,43,42,52,51,0,0,0,0,6.71,28,1504.02,True,False,False,False,False,False,True,3
2800,23,186,33,44,61,75,38,0,0,0,0,6.87,16,1504.02,True,False,False,False,False,False,True,3
3200,23,188,39,52,57,70,43,0,0,0,0,7.14,15,1504.02,True,False,False,False,False,True,False,5
2700,27,177,44,47,44,60,51,0,0,0,0,6.84,27,1504.02,True,False,False,False,False,True,False,5
360,35,180,37,47,50,66,40,0,0,0,0,6.72,13,1504.02,True,False,False,False,False,False,True,3
480,37,194,0,0,64,0,0,68,38,62,66,7.12,13,1504.02,False,False,True,False,False,True,False,0
4700,20,172,68,56,62,43,59,0,0,0,0,7.17,26,1504.02,False,True,False,False,False,False,True,4
6300,26,173,69,61,53,37,61,0,0,0,0,7.12,26,1504.02,False,True,False,False,False,True,False,7
11100,25,180,76,60,55,30,59,0,0,0,0,7.46,30,1504.02,False,True,False,False,False,False,True,4
1100,32,188,70,54,56,34,49,0,0,0,0,7.0,23,1504.02,False,True,False,False,False,False,True,4
3200,22,181,52,43,45,48,45,0,0,0,0,6.82,17,1504.02,False,True,False,False,False,False,True,4
4700,24,170,50,51,48,47,56,0,0,0,0,6.96,28,1504.02,False,False,False,True,False,False,True,2
4100,29,183,47,52,59,62,52,0,0,0,0,6.95,26,1504.02,False,False,False,True,False,False,True,2
10300,25,175,64,56,51,40,62,0,0,0,0,7.13,28,1504.02,False,False,False,True,False,True,False,6
5200,28,178,52,48,51,55,56,0,0,0,0,6.78,25,1504.02,False,False,False,True,False,False,True,2
7200,23,176,48,51,50,62,56,0,0,0,0,6.98,36,1504.02,True,False,False,False,False,False,True,3
4700,29,181,43,56,52,65,48,0,0,0,0,6.93,24,1504.02,True,False,False,False,False,True,False,5
7200,29,193,41,48,70,84,43,0,0,0,0,7.3,24,1504.02,True,False,False,False,False,False,True,3
94,37,184,36,43,48,62,38,0,0,0,0,6.63,17,1504.02,True,False,False,False,True,False,False,1
1500,37,186,0,0,55,0,0,65,43,61,57,7.04,24,1504.02,False,False,True,False,False,False,True,0
2700,35,196,70,47,39,25,55,0,0,0,0,7.01,21,1504.02,False,True,False,False,False,False,True,4
1100,23,188,60,47,37,28,40,0,0,0,0,6.62,22,1504.02,False,True,False,False,False,False,True,4
1100,24,183,62,46,42,30,41,0,0,0,0,6.79,27,1504.02,False,True,False,False,True,False,False,1
8200,19,166,59,54,36,37,56,0,0,0,0,6.85,25,1504.02,False,False,False,True,True,False,False,8
4900,28,183,58,54,36,35,62,0,0,0,0,6.98,30,1504.02,False,False,False,True,False,False,True,2
7900,24,180,71,62,39,31,68,0,0,0,0,7.21,27,1504.02,False,False,False,True,False,True,False,6
3900,27,182,59,56,31,26,57,0,0,0,0,6.85,18,1504.02,False,False,False,True,False,False,True,2
7600,27,179,51,46,56,62,49,0,0,0,0,7.04,27,1504.02,False,False,False,True,False,True,False,6
6300,21,184,47,46,46,56,44,0,0,0,0,6.86,20,1504.02,False,False,False,True,False,False,True,2
1500,20,185,41,54,51,60,45,0,0,0,0,6.84,28,1504.02,True,False,False,False,False,True,False,5
6400,24,180,51,55,46,57,52,0,0,0,0,7.02,30,1504.02,True,False,False,False,False,True,False,5
3600,22,186,35,50,63,73,45,0,0,0,0,6.96,18,1504.02,True,False,False,False,False,True,False,5
5500,27,193,38,50,60,67,43,0,0,0,0,6.82,19,1504.02,True,False,False,False,False,False,True,3
4400,23,185,38,43,51,70,42,0,0,0,0,6.92,21,1504.02,True,False,False,False,False,False,True,3
1900,26,177,39,40,61,77,38,0,0,0,0,6.82,19,1504.02,True,False,False,False,False,False,True,3
1700,23,187,37,44,58,74,38,0,0,0,0,6.82,24,1504.02,True,False,False,False,False,False,True,3
2400,25,178,38,45,42,62,47,0,0,0,0,6.83,24,1504.02,True,False,False,False,False,True,False,5
2800,28,194,0,0,49,0,0,74,43,63,55,6.94,27,1504.02,False,False,True,False,False,False,True,0
7700,32,175,81,74,54,30,79,0,0,0,0,7.66,22,1504.02,False,True,False,False,True,False,False,1
8200,21,171,72,54,54,29,57,0,0,0,0,7.22,41,1504.02,False,True,False,False,False,False,True,4
8200,27,195,75,53,48,24,58,0,0,0,0,7.13,25,1504.02,False,True,False,False,False,False,True,4
5200,28,177,62,57,37,32,58,0,0,0,0,6.97,30,1504.02,False,False,False,True,False,True,False,6
1400,33,179,63,67,42,44,60,0,0,0,0,6.76,19,1504.02,False,False,False,True,False,False,True,2
5300,26,179,67,63,48,39,66,0,0,0,0,7.09,21,1504.02,False,False,False,True,False,True,False,6
